CRUISE,HAUL_NO,VESSEL,HAUL_DATE,YEAR,MONTH,CTD_INDEX,STATION,DEPTH_STRATA,SWEEP,BOTTOM_DEPTH,PROBLEM,STANDARD_STATION
0603,84,DSJ,2006-05-31 23:55:06.000,2006,5,NULL,464,2,NULL,2275,0,1
0603,85,DSJ,2006-06-01 02:32:34.000,2006,6,149,463,2,NULL,460,0,1
0603,86,DSJ,2006-06-01 04:32:00.000,2006,6,150,461,1,NULL,55,0,1
0603,87,DSJ,2006-06-01 21:20:07.000,2006,6,155,475,2,NULL,1360,0,1
0603,88,DSJ,2006-06-02 00:15:09.000,2006,6,156,474,2,NULL,1590,0,1
0603,89,DSJ,2006-06-02 02:45:59.000,2006,6,157,473,2,NULL,240,0,1
0603,90,DSJ,2006-06-02 04:26:02.000,2006,6,158,471,2,NULL,60,0,1
0603,91,DSJ,2006-06-02 21:33:49.000,2006,6,165,475,2,NULL,1360,0,1
0603,92,DSJ,2006-06-03 00:16:40.000,2006,6,166,474,2,NULL,1590,0,1
0603,93,DSJ,2006-06-03 02:35:09.000,2006,6,167,473,2,NULL,240,0,1
0603,94,DSJ,2006-06-03 04:08:42.000,2006,6,168,471,2,NULL,60,0,1
0603,95,DSJ,2006-06-03 21:22:14.000,2006,6,175,465,2,NULL,3400,0,1
0603,96,DSJ,2006-06-04 00:11:54.000,2006,6,176,464,2,NULL,2275,0,1
0603,97,DSJ,2006-06-04 02:28:19.000,2006,6,NULL,463,2,NULL,460,0,1
0603,98,DSJ,2006-06-04 04:16:06.000,2006,6,177,461,1,NULL,55,0,1
0603,99,DSJ,2006-06-04 21:25:10.000,2006,6,185,455,2,NULL,3300,0,1
0603,100,DSJ,2006-06-05 00:18:43.000,2006,6,NULL,454,2,NULL,870,0,1
0603,101,DSJ,2006-06-05 02:53:26.000,2006,6,186,453,2,NULL,110,0,1
0603,102,DSJ,2006-06-05 04:16:58.000,2006,6,187,183,1,NULL,60,0,1
0603,103,DSJ,2006-06-05 21:15:58.000,2006,6,190,237,1,NULL,75,0,1
0603,104,DSJ,2006-06-05 21:56:51.000,2006,6,190,237,1,NULL,75,0,1
0603,105,DSJ,2006-06-06 00:28:00.000,2006,6,191,138,1,NULL,55,0,1
0603,106,DSJ,2006-06-06 01:16:15.000,2006,6,191,138,1,NULL,55,0,1
0603,107,DSJ,2006-06-06 03:43:19.000,2006,6,192,139,1,NULL,58,0,1
0603,108,DSJ,2006-06-06 04:21:09.000,2006,6,192,139,1,NULL,58,0,1
0603,109,DSJ,2006-06-07 00:12:57.000,2006,6,196,168,2,NULL,120,0,1
0603,110,DSJ,2006-06-07 01:43:17.000,2006,6,NULL,167,2,NULL,91,0,1
0603,111,DSJ,2006-06-07 03:04:46.000,2006,6,197,166,2,NULL,75,0,1
0603,112,DSJ,2006-06-07 04:15:46.000,2006,6,198,165,1,NULL,53,0,1
0603,113,DSJ,2006-06-07 21:21:18.000,2006,6,202,162,2,NULL,1200,0,1
0603,114,DSJ,2006-06-07 23:17:48.000,2006,6,203,160,2,NULL,88,0,1
0603,115,DSJ,2006-06-08 01:21:01.000,2006,6,204,156,2,NULL,100,0,1
0603,116,DSJ,2006-06-08 02:59:58.000,2006,6,205,154,2,NULL,1200,0,1
0603,117,DSJ,2006-06-08 04:34:14.000,2006,6,206,152,2,NULL,111,0,1
0603,118,DSJ,2006-06-09 00:56:27.000,2006,6,216,133,2,NULL,200,0,1
0603,119,DSJ,2006-06-09 02:43:38.000,2006,6,217,132,2,NULL,98,0,1
0603,120,DSJ,2006-06-09 03:53:32.000,2006,6,218,131,2,NULL,89,0,1
0603,121,DSJ,2006-06-09 21:25:15.000,2006,6,219,119,2,NULL,90,0,1
0603,122,DSJ,2006-06-09 23:12:45.000,2006,6,220,114,2,NULL,90,0,1
0603,123,DSJ,2006-06-10 01:09:23.000,2006,6,221,116,2,NULL,500,0,1
0603,124,DSJ,2006-06-10 02:22:08.000,2006,6,222,115,2,NULL,90,0,1
0603,125,DSJ,2006-06-10 03:27:34.000,2006,6,NULL,111,1,NULL,28,0,1
0603,126,DSJ,2006-06-10 04:29:51.000,2006,6,223,112,2,NULL,75,0,1
0603,127,DSJ,2006-06-10 21:13:58.000,2006,6,231,127,2,NULL,1000,0,1
0603,128,DSJ,2006-06-10 23:15:14.000,2006,6,232,126,2,NULL,500,0,1
0603,129,DSJ,2006-06-11 01:21:04.000,2006,6,233,125,2,NULL,448,0,1
0603,130,DSJ,2006-06-11 02:43:15.000,2006,6,234,124,2,NULL,110,0,1
0603,131,DSJ,2006-06-11 03:59:12.000,2006,6,235,123,2,NULL,74,0,1
0603,132,DSJ,2006-06-11 21:10:10.000,2006,6,244,118,2,NULL,779,0,1
0603,133,DSJ,2006-06-11 22:53:52.000,2006,6,245,117,2,NULL,1700,0,1
0603,134,DSJ,2006-06-12 00:30:08.000,2006,6,246,113,2,NULL,1300,0,1
0603,135,DSJ,2006-06-12 02:05:21.000,2006,6,247,109,2,NULL,539,0,1
0603,137,DSJ,2006-06-12 04:20:19.000,2006,6,248,110,2,NULL,2400,0,1
0603,138,DSJ,2006-06-12 21:26:12.000,2006,6,254,445,2,NULL,1100,0,1
0603,139,DSJ,2006-06-12 23:18:31.000,2006,6,255,444,2,NULL,900,0,1
0603,140,DSJ,2006-06-13 01:27:21.000,2006,6,256,443,2,NULL,548,0,1
0603,141,DSJ,2006-06-13 02:50:16.000,2006,6,257,442,2,NULL,130,0,1
0603,142,DSJ,2006-06-13 04:08:08.000,2006,6,258,441,2,NULL,70,0,1
0603,143,DSJ,2006-06-13 21:18:58.000,2006,6,267,495,2,NULL,545,0,1
0603,144,DSJ,2006-06-13 23:17:08.000,2006,6,268,494,2,NULL,400,0,1
0603,145,DSJ,2006-06-14 00:47:37.000,2006,6,269,493,2,NULL,200,0,1
0603,146,DSJ,2006-06-14 02:10:10.000,2006,6,270,492,2,NULL,100,0,1
0603,147,DSJ,2006-06-14 03:16:12.000,2006,6,271,491,1,NULL,56,0,1
0603,148,DSJ,2006-06-14 23:38:39.000,2006,6,NULL,422,2,NULL,380,0,1
0603,149,DSJ,2006-06-15 01:25:47.000,2006,6,NULL,421,2,NULL,79,0,1
0603,150,DSJ,2006-06-15 03:29:25.000,2006,6,NULL,426,2,NULL,560,0,1
0603,151,DSJ,2006-06-15 04:43:26.000,2006,6,NULL,NULL,2,NULL,500,1,0
0603,152,DSJ,2006-06-15 21:15:45.000,2006,6,280,413,2,NULL,900,0,1
0603,153,DSJ,2006-06-15 23:52:25.000,2006,6,281,412,2,NULL,1900,0,1
0603,154,DSJ,2006-06-16 02:25:39.000,2006,6,282,411,2,NULL,900,0,1
0603,155,DSJ,2006-06-16 04:11:46.000,2006,6,283,410,2,NULL,600,0,1
0603,156,DSJ,2006-06-16 21:40:11.000,2006,6,285,404,2,NULL,490,0,1
0603,157,DSJ,2006-06-17 00:10:03.000,2006,6,286,403,2,NULL,1500,0,1
0603,158,DSJ,2006-06-17 02:20:05.000,2006,6,NULL,402,2,NULL,370,0,1
0603,159,DSJ,2006-06-17 04:33:57.000,2006,6,287,401,2,NULL,900,0,1
0603,160,DSJ,2006-06-17 21:03:13.000,2006,6,293,481,2,NULL,750,0,1
0603,161,DSJ,2006-06-17 23:09:55.000,2006,6,294,482,2,NULL,900,0,1
0603,162,DSJ,2006-06-18 01:40:05.000,2006,6,295,483,2,NULL,600,0,1
0603,163,DSJ,2006-06-18 03:38:19.000,2006,6,296,484,2,NULL,150,0,1
0703,1,DSJ,2007-05-05 21:30:35.000,2007,5,1,119,2,NULL,88,0,1
0703,2,DSJ,2007-05-05 23:05:13.000,2007,5,2,114,2,NULL,73,0,1
0703,3,DSJ,2007-05-06 01:30:04.000,2007,5,3,116,2,NULL,266,0,1
0703,4,DSJ,2007-05-06 02:54:25.000,2007,5,4,115,2,NULL,93,0,1
0703,5,DSJ,2007-05-06 04:11:41.000,2007,5,5,112,2,NULL,75,0,1
0703,6,DSJ,2007-05-06 20:52:09.000,2007,5,12,110,2,NULL,2200,0,1
0703,8,DSJ,2007-05-06 23:48:40.000,2007,5,13,109,2,NULL,552,0,1
0703,9,DSJ,2007-05-07 01:24:30.000,2007,5,14,113,2,NULL,923,0,1
0703,10,DSJ,2007-05-07 02:58:10.000,2007,5,15,117,2,NULL,1845,0,1
0703,11,DSJ,2007-05-07 04:04:22.000,2007,5,16,118,2,NULL,973,0,1
0703,12,DSJ,2007-05-07 20:54:20.000,2007,5,25,123,2,NULL,82,0,1
0703,13,DSJ,2007-05-07 22:20:25.000,2007,5,26,124,2,NULL,136,0,1
0703,14,DSJ,2007-05-07 23:45:41.000,2007,5,27,125,2,NULL,480,0,1
0703,15,DSJ,2007-05-08 01:42:07.000,2007,5,28,126,2,NULL,430,0,1
0703,16,DSJ,2007-05-08 03:09:04.000,2007,5,29,127,2,NULL,1085,0,1
0703,17,DSJ,2007-05-08 20:55:30.000,2007,5,36,162,2,NULL,1305,0,1
0703,18,DSJ,2007-05-08 22:47:33.000,2007,5,37,160,2,NULL,90,0,1
0703,19,DSJ,2007-05-09 01:08:27.000,2007,5,38,156,2,NULL,90,0,1
0703,20,DSJ,2007-05-09 02:39:36.000,2007,5,39,152,2,NULL,98,0,1
0703,21,DSJ,2007-05-09 04:27:21.000,2007,5,40,154,2,NULL,1278,0,1
0703,22,DSJ,2007-05-09 20:45:31.000,2007,5,46,171,2,NULL,370,0,1
0703,23,DSJ,2007-05-09 23:13:23.000,2007,5,47,170,2,NULL,183,0,1
0703,24,DSJ,2007-05-10 00:56:10.000,2007,5,48,168,2,NULL,122,0,1
0703,25,DSJ,2007-05-10 02:40:53.000,2007,5,49,167,2,NULL,93,0,1
0703,26,DSJ,2007-05-10 03:50:31.000,2007,5,NULL,166,2,NULL,76,0,1
0703,27,DSJ,2007-05-10 04:55:28.000,2007,5,50,165,1,NULL,65,0,1
0703,28,DSJ,2007-05-10 23:24:03.000,2007,5,58,454,2,NULL,901,0,1
0703,29,DSJ,2007-05-11 02:17:54.000,2007,5,59,453,2,NULL,114,0,1
0703,30,DSJ,2007-05-12 00:19:00.000,2007,5,60,183,1,NULL,62,0,1
0703,31,DSJ,2007-05-12 02:08:40.000,2007,5,NULL,453,2,NULL,114,0,1
0703,33,DSJ,2007-05-12 20:59:55.000,2007,5,61,139,1,NULL,56,0,1
0703,34,DSJ,2007-05-12 21:40:25.000,2007,5,61,139,1,NULL,56,0,1
0703,35,DSJ,2007-05-12 23:27:35.000,2007,5,62,138,1,NULL,55,0,1
0703,36,DSJ,2007-05-13 00:23:45.000,2007,5,62,138,1,NULL,55,0,1
0703,37,DSJ,2007-05-13 01:43:06.000,2007,5,63,237,1,NULL,72,0,1
0703,38,DSJ,2007-05-13 02:26:43.000,2007,5,63,237,1,NULL,72,0,1
0703,39,DSJ,2007-05-13 21:56:41.000,2007,5,70,134,2,NULL,585,0,1
0703,40,DSJ,2007-05-14 00:00:27.000,2007,5,71,133,2,NULL,183,0,1
0703,41,DSJ,2007-05-14 02:14:10.000,2007,5,72,132,2,NULL,96,0,1
0703,42,DSJ,2007-05-14 03:35:48.000,2007,5,73,131,2,NULL,82,0,1
0703,43,DSJ,2007-05-14 21:00:48.000,2007,5,74,445,2,NULL,1063,0,1
0703,44,DSJ,2007-05-14 23:11:00.000,2007,5,75,444,2,NULL,886,0,1
0703,45,DSJ,2007-05-15 01:40:22.000,2007,5,76,443,2,NULL,551,0,1
0703,46,DSJ,2007-05-15 03:12:53.000,2007,5,77,442,2,NULL,183,0,1
0703,47,DSJ,2007-05-15 04:33:30.000,2007,5,78,441,2,NULL,50,0,1
0703,48,DSJ,2007-05-15 20:47:33.000,2007,5,85,491,1,NULL,50,0,1
0703,49,DSJ,2007-05-15 22:23:42.000,2007,5,86,492,2,NULL,100,0,1
0703,50,DSJ,2007-05-16 00:18:32.000,2007,5,87,493,2,NULL,183,0,1
0703,51,DSJ,2007-05-16 02:31:47.000,2007,5,88,494,2,NULL,350,0,1
0703,52,DSJ,2007-05-16 04:22:48.000,2007,5,89,495,2,NULL,510,0,1
0703,53,DSJ,2007-05-16 20:52:58.000,2007,5,91,424,2,NULL,179,0,1
0703,54,DSJ,2007-05-16 23:25:53.000,2007,5,92,423,2,NULL,120,0,1
0703,55,DSJ,2007-05-17 02:18:56.000,2007,5,93,422,2,NULL,373,0,1
0703,56,DSJ,2007-05-17 04:34:19.000,2007,5,94,426,2,NULL,548,0,1
0703,57,DSJ,2007-05-17 20:51:18.000,2007,5,98,411,2,NULL,877,0,1
0703,58,DSJ,2007-05-17 23:23:38.000,2007,5,99,412,2,NULL,1833,0,1
0703,59,DSJ,2007-05-18 02:02:22.000,2007,5,100,413,2,NULL,824,0,1
0703,60,DSJ,2007-05-18 04:07:24.000,2007,5,101,414,2,NULL,101,0,1
0703,61,DSJ,2007-05-18 20:47:14.000,2007,5,104,404,2,NULL,633,0,1
0703,62,DSJ,2007-05-18 23:51:07.000,2007,5,105,403,2,NULL,1225,0,1
0703,63,DSJ,2007-05-19 03:00:29.000,2007,5,NULL,402,2,NULL,239,0,1
0703,64,DSJ,2007-05-19 04:48:51.000,2007,5,106,401,2,NULL,1320,0,1
0703,65,DSJ,2007-05-21 21:03:02.000,2007,5,108,112,2,NULL,75,0,1
0703,66,DSJ,2007-05-21 22:26:25.000,2007,5,109,111,1,NULL,37,0,1
0703,67,DSJ,2007-05-21 23:55:04.000,2007,5,110,115,2,NULL,90,0,1
0703,68,DSJ,2007-05-22 01:23:48.000,2007,5,111,116,2,NULL,220,0,1
0703,69,DSJ,2007-05-22 03:06:01.000,2007,5,112,114,2,NULL,73,0,1
0703,70,DSJ,2007-05-22 04:39:49.000,2007,5,113,119,2,NULL,95,0,1
0703,71,DSJ,2007-05-22 21:10:08.000,2007,5,119,123,2,NULL,83,0,1
0703,72,DSJ,2007-05-22 22:09:57.000,2007,5,119,123,2,NULL,83,0,1
0703,73,DSJ,2007-05-23 00:31:10.000,2007,5,120,125,2,NULL,515,0,1
0703,74,DSJ,2007-05-23 01:25:15.000,2007,5,120,125,2,NULL,515,0,1
0703,75,DSJ,2007-05-23 03:18:15.000,2007,5,121,126,2,NULL,440,0,1
0703,76,DSJ,2007-05-23 04:26:16.000,2007,5,121,126,2,NULL,440,0,1
0703,77,DSJ,2007-05-23 21:09:26.000,2007,5,130,131,2,NULL,85,0,1
0703,78,DSJ,2007-05-23 22:05:51.000,2007,5,130,131,2,NULL,85,0,1
0703,79,DSJ,2007-05-24 00:25:38.000,2007,5,131,133,2,NULL,183,0,1
0703,80,DSJ,2007-05-24 01:27:25.000,2007,5,131,133,2,NULL,183,0,1
0703,81,DSJ,2007-05-24 02:54:23.000,2007,5,132,134,2,NULL,550,0,1
0703,82,DSJ,2007-05-24 03:50:06.000,2007,5,132,134,2,NULL,550,0,1
0703,83,DSJ,2007-05-24 21:12:51.000,2007,5,133,237,1,NULL,70,0,1
0703,84,DSJ,2007-05-24 21:40:32.000,2007,5,133,237,1,NULL,70,0,1
0703,85,DSJ,2007-05-24 23:23:38.000,2007,5,134,138,1,NULL,55,0,1
0703,86,DSJ,2007-05-24 23:53:30.000,2007,5,134,138,1,NULL,55,0,1
0703,87,DSJ,2007-05-25 01:15:59.000,2007,5,135,139,1,NULL,55,0,1
0703,88,DSJ,2007-05-25 01:54:24.000,2007,5,135,139,1,NULL,55,0,1
0703,89,DSJ,2007-05-28 21:19:15.000,2007,5,136,171,2,NULL,432,0,1
0703,90,DSJ,2007-05-28 23:13:58.000,2007,5,137,170,2,NULL,183,0,1
0703,91,DSJ,2007-05-29 00:34:54.000,2007,5,138,168,2,NULL,121,0,1
0703,92,DSJ,2007-05-29 02:05:13.000,2007,5,NULL,167,2,NULL,90,0,1
0703,93,DSJ,2007-05-29 03:24:45.000,2007,5,NULL,166,2,NULL,73,0,1
0703,94,DSJ,2007-05-29 04:23:26.000,2007,5,139,165,1,NULL,53,0,1
0703,95,DSJ,2007-05-29 21:16:32.000,2007,5,142,465,2,NULL,3256,0,1
0703,96,DSJ,2007-05-30 00:01:51.000,2007,5,143,464,2,NULL,2133,0,1
0703,97,DSJ,2007-05-30 03:02:40.000,2007,5,144,463,2,NULL,476,0,1
0703,98,DSJ,2007-05-30 04:47:39.000,2007,5,145,461,1,NULL,91,0,1
0703,99,DSJ,2007-05-30 21:23:27.000,2007,5,150,475,2,NULL,1400,0,1
0703,100,DSJ,2007-05-31 00:15:52.000,2007,5,151,474,2,NULL,1400,0,1
0703,101,DSJ,2007-05-31 02:50:57.000,2007,5,152,473,2,NULL,331,0,1
0703,102,DSJ,2007-05-31 04:33:52.000,2007,5,153,471,2,NULL,78,0,1
0703,103,DSJ,2007-05-31 21:15:24.000,2007,5,156,455,2,NULL,3317,0,1
0703,104,DSJ,2007-06-01 00:45:30.000,2007,6,157,454,2,NULL,914,0,1
0703,105,DSJ,2007-06-01 03:05:44.000,2007,6,NULL,453,2,NULL,114,0,1
0703,106,DSJ,2007-06-01 04:43:59.000,2007,6,158,183,1,NULL,50,0,1
0703,107,DSJ,2007-06-01 21:13:28.000,2007,6,165,162,2,NULL,1306,0,1
0703,108,DSJ,2007-06-01 23:21:51.000,2007,6,166,160,2,NULL,106,0,1
0703,109,DSJ,2007-06-02 01:26:52.000,2007,6,167,156,2,NULL,88,0,1
0703,110,DSJ,2007-06-02 03:16:28.000,2007,6,168,154,2,NULL,1280,0,1
0703,111,DSJ,2007-06-02 04:46:43.000,2007,6,169,152,2,NULL,128,0,1
0703,112,DSJ,2007-06-02 21:06:24.000,2007,6,174,110,2,NULL,2200,0,1
0703,114,DSJ,2007-06-03 00:01:09.000,2007,6,175,109,2,NULL,567,0,1
0703,115,DSJ,2007-06-03 02:06:23.000,2007,6,176,113,2,NULL,927,0,1
0703,116,DSJ,2007-06-03 03:43:11.000,2007,6,NULL,117,2,NULL,1847,0,1
0703,117,DSJ,2007-06-03 04:50:59.000,2007,6,177,118,2,NULL,900,0,1
0703,118,DSJ,2007-06-03 21:02:58.000,2007,6,183,135,2,NULL,1000,0,1
0703,119,DSJ,2007-06-03 23:17:26.000,2007,6,184,134,2,NULL,549,0,1
0703,120,DSJ,2007-06-04 01:18:10.000,2007,6,185,133,2,NULL,182,0,1
0703,121,DSJ,2007-06-04 03:12:26.000,2007,6,186,132,2,NULL,95,0,1
0703,122,DSJ,2007-06-04 04:36:18.000,2007,6,187,131,2,NULL,80,0,1
0703,123,DSJ,2007-06-04 21:01:22.000,2007,6,194,154,2,NULL,1100,0,1
0703,124,DSJ,2007-06-04 22:41:00.000,2007,6,195,152,2,NULL,110,0,1
0703,125,DSJ,2007-06-05 00:27:05.000,2007,6,NULL,156,2,NULL,84,0,1
0703,126,DSJ,2007-06-05 03:07:35.000,2007,6,196,160,2,NULL,91,0,1
0703,127,DSJ,2007-06-05 04:53:08.000,2007,6,197,162,2,NULL,1100,0,1
0703,128,DSJ,2007-06-05 21:33:13.000,2007,6,198,465,2,NULL,3200,0,1
0703,129,DSJ,2007-06-06 00:44:01.000,2007,6,199,464,2,NULL,2000,0,1
0703,130,DSJ,2007-06-06 03:07:03.000,2007,6,200,463,2,NULL,420,0,1
0703,131,DSJ,2007-06-06 04:44:00.000,2007,6,201,461,1,NULL,99,0,1
0703,132,DSJ,2007-06-06 21:43:38.000,2007,6,206,475,2,NULL,1400,0,1
0703,133,DSJ,2007-06-07 00:51:58.000,2007,6,207,474,2,NULL,1500,0,1
0703,134,DSJ,2007-06-07 03:02:06.000,2007,6,NULL,473,2,NULL,331,0,1
0703,135,DSJ,2007-06-07 04:42:48.000,2007,6,208,471,2,NULL,60,0,1
0703,136,DSJ,2007-06-07 21:35:18.000,2007,6,209,171,2,NULL,380,0,1
0703,137,DSJ,2007-06-08 00:07:00.000,2007,6,210,168,2,NULL,118,0,1
0703,138,DSJ,2007-06-08 01:25:51.000,2007,6,211,167,2,NULL,87,0,1
0703,139,DSJ,2007-06-08 21:15:46.000,2007,6,212,112,2,NULL,75,0,1
0703,140,DSJ,2007-06-08 22:36:32.000,2007,6,213,111,1,NULL,37,0,1
0703,141,DSJ,2007-06-08 23:59:46.000,2007,6,214,115,2,NULL,90,0,1
0703,142,DSJ,2007-06-09 01:59:56.000,2007,6,215,116,2,NULL,350,0,1
0703,143,DSJ,2007-06-09 03:37:34.000,2007,6,NULL,114,2,NULL,80,0,1
0703,144,DSJ,2007-06-09 04:51:54.000,2007,6,216,119,2,NULL,89,0,1
0703,159,DSJ,2007-06-12 01:15:25.000,2007,6,231,443,2,NULL,563,0,1
0703,160,DSJ,2007-06-12 02:54:43.000,2007,6,232,442,2,NULL,167,0,1
0703,161,DSJ,2007-06-12 04:13:45.000,2007,6,233,441,2,NULL,60,0,1
0703,162,DSJ,2007-06-12 21:20:18.000,2007,6,239,495,2,NULL,543,0,1
0703,163,DSJ,2007-06-12 23:20:44.000,2007,6,240,494,2,NULL,400,0,1
0703,164,DSJ,2007-06-13 00:54:20.000,2007,6,241,493,2,NULL,192,0,1
0703,165,DSJ,2007-06-13 02:39:41.000,2007,6,242,492,2,NULL,94,0,1
0703,166,DSJ,2007-06-13 03:50:02.000,2007,6,243,491,1,NULL,55,0,1
0703,167,DSJ,2007-06-13 21:16:07.000,2007,6,246,424,2,NULL,159,0,1
0703,168,DSJ,2007-06-13 23:36:34.000,2007,6,247,423,2,NULL,120,0,1
0703,169,DSJ,2007-06-14 02:43:05.000,2007,6,248,422,2,NULL,355,0,1
0703,170,DSJ,2007-06-14 04:39:30.000,2007,6,249,421,2,NULL,75,0,1
0703,171,DSJ,2007-06-14 21:02:08.000,2007,6,252,411,2,NULL,886,0,1
0703,172,DSJ,2007-06-14 22:37:57.000,2007,6,253,412,2,NULL,1836,0,1
0703,173,DSJ,2007-06-15 01:05:25.000,2007,6,254,413,2,NULL,769,0,1
0703,174,DSJ,2007-06-15 03:48:29.000,2007,6,255,414,2,NULL,107,0,1
0703,175,DSJ,2007-06-15 20:50:57.000,2007,6,258,404,2,NULL,541,0,1
0703,176,DSJ,2007-06-15 23:08:09.000,2007,6,259,403,2,NULL,1408,0,1
0703,177,DSJ,2007-06-16 02:12:56.000,2007,6,NULL,402,2,NULL,528,0,1
0703,178,DSJ,2007-06-16 04:39:29.000,2007,6,260,401,2,NULL,1536,0,1
0703,179,DSJ,2007-06-16 20:54:00.000,2007,6,265,481,2,NULL,775,0,1
0703,180,DSJ,2007-06-16 22:33:58.000,2007,6,266,482,2,NULL,860,0,1
0703,181,DSJ,2007-06-17 01:19:44.000,2007,6,267,483,2,NULL,588,0,1
0703,182,DSJ,2007-06-17 03:43:46.000,2007,6,268,484,2,NULL,100,0,1
0803,1,DSJ,2008-05-05 01:25:47.000,2008,5,NULL,116,2,NULL,238,0,1
0803,2,DSJ,2008-05-05 03:14:11.000,2008,5,NULL,115,2,NULL,91,0,1
0803,3,DSJ,2008-05-05 04:40:14.000,2008,5,NULL,112,2,NULL,91,0,1
0803,4,DSJ,2008-05-05 21:04:33.000,2008,5,1,118,2,NULL,1000,0,1
0803,5,DSJ,2008-05-05 23:09:36.000,2008,5,2,117,2,NULL,1746,0,1
0803,6,DSJ,2008-05-06 01:52:17.000,2008,5,3,110,2,NULL,2295,0,1
0803,7,DSJ,2008-05-06 03:28:57.000,2008,5,4,109,2,NULL,530,3,0
0803,8,DSJ,2008-05-07 05:15:08.000,2008,5,14,123,2,NULL,82,1,0
0803,9,DSJ,2008-05-07 22:30:49.000,2008,5,18,133,2,NULL,165,0,1
0803,10,DSJ,2008-05-08 00:55:42.000,2008,5,19,132,2,NULL,95,0,1
0803,11,DSJ,2008-05-08 02:25:46.000,2008,5,NULL,131,2,NULL,82,0,1
0803,12,DSJ,2008-05-10 21:29:05.000,2008,5,27,455,2,NULL,3390,0,1
0803,13,DSJ,2008-05-11 00:35:57.000,2008,5,28,454,2,NULL,909,0,1
0803,14,DSJ,2008-05-13 21:09:22.000,2008,5,29,139,1,NULL,57,0,1
0803,15,DSJ,2008-05-13 21:57:28.000,2008,5,29,139,1,NULL,57,0,1
0803,16,DSJ,2008-05-13 23:35:28.000,2008,5,30,138,1,NULL,57,0,1
0803,17,DSJ,2008-05-14 00:14:41.000,2008,5,30,138,1,NULL,57,0,1
0803,18,DSJ,2008-05-14 01:59:07.000,2008,5,31,237,1,NULL,72,0,1
0803,19,DSJ,2008-05-14 02:30:50.000,2008,5,31,237,1,NULL,73,0,1
0803,20,DSJ,2008-05-14 21:24:44.000,2008,5,35,127,2,NULL,900,0,1
0803,21,DSJ,2008-05-14 23:40:05.000,2008,5,NULL,126,2,NULL,402,0,1
0803,22,DSJ,2008-05-15 01:20:36.000,2008,5,NULL,125,2,NULL,497,0,1
0803,23,DSJ,2008-05-15 02:55:58.000,2008,5,36,124,2,NULL,120,0,1
0803,24,DSJ,2008-05-15 21:09:44.000,2008,5,41,445,2,NULL,1100,0,1
0803,25,DSJ,2008-05-15 23:28:24.000,2008,5,42,444,2,NULL,885,0,1
0803,26,DSJ,2008-05-16 01:44:58.000,2008,5,43,443,2,NULL,570,0,1
0803,27,DSJ,2008-05-16 03:05:07.000,2008,5,44,442,2,NULL,210,0,1
0803,28,DSJ,2008-05-16 04:22:04.000,2008,5,45,441,2,NULL,60,0,1
0803,29,DSJ,2008-05-16 20:52:10.000,2008,5,48,425,2,NULL,1887,0,1
0803,30,DSJ,2008-05-16 23:42:20.000,2008,5,49,424,2,NULL,159,0,1
0803,31,DSJ,2008-05-17 01:52:19.000,2008,5,50,423,2,NULL,120,0,1
0803,32,DSJ,2008-05-17 04:18:02.000,2008,5,51,422,2,NULL,360,0,1
0803,33,DSJ,2008-05-17 20:54:58.000,2008,5,54,414,2,NULL,107,0,1
0803,34,DSJ,2008-05-17 23:38:22.000,2008,5,55,413,2,NULL,769,0,1
0803,35,DSJ,2008-05-18 02:05:41.000,2008,5,56,412,2,NULL,1800,0,1
0803,36,DSJ,2008-05-18 03:59:13.000,2008,5,57,411,2,NULL,900,0,1
0803,37,DSJ,2008-05-18 20:48:24.000,2008,5,58,404,2,NULL,547,0,1
0803,38,DSJ,2008-05-18 23:58:35.000,2008,5,59,403,2,NULL,1284,0,1
0803,39,DSJ,2008-05-19 02:33:49.000,2008,5,60,402,2,NULL,200,0,1
0803,40,DSJ,2008-05-19 04:35:30.000,2008,5,61,401,2,NULL,1148,0,1
0803,41,DSJ,2008-05-19 20:54:06.000,2008,5,67,484,2,NULL,100,0,1
0803,42,DSJ,2008-05-19 23:25:39.000,2008,5,68,483,2,NULL,574,0,1
0803,43,DSJ,2008-05-20 02:01:56.000,2008,5,69,482,2,NULL,859,0,1
0803,44,DSJ,2008-05-20 04:02:59.000,2008,5,70,481,2,NULL,790,0,1
0803,45,DSJ,2008-05-27 21:22:58.000,2008,5,NULL,491,1,NULL,64,0,1
0803,46,DSJ,2008-05-27 22:35:41.000,2008,5,71,492,2,NULL,88,0,1
0803,47,DSJ,2008-05-28 01:05:15.000,2008,5,72,493,2,NULL,210,0,1
0803,48,DSJ,2008-05-28 02:56:24.000,2008,5,73,494,2,NULL,389,0,1
0803,49,DSJ,2008-05-28 04:42:59.000,2008,5,74,495,2,NULL,545,0,1
0803,50,DSJ,2008-05-28 21:22:39.000,2008,5,79,445,2,NULL,1040,0,1
0803,51,DSJ,2008-05-28 23:33:01.000,2008,5,80,444,2,NULL,880,0,1
0803,52,DSJ,2008-05-29 01:53:20.000,2008,5,81,443,2,NULL,557,0,1
0803,53,DSJ,2008-05-29 03:29:01.000,2008,5,82,442,2,NULL,180,0,1
0803,54,DSJ,2008-05-29 04:28:54.000,2008,5,83,441,1,NULL,60,0,1
0803,55,DSJ,2008-05-29 21:19:15.000,2008,5,84,118,2,NULL,914,0,1
